X,SS,YEAR,AREA150.conventional.seismic,PROP150.conventional.seismic,MEANAGE.150.conventional.seismic,AREA565.conventional.seismic,PROP565.conventional.seismic,MEANAGE.565.conventional.seismic,NEAR.DIST.conventional.seismic,AREA150.low.impact.seismic,PROP150.low.impact.seismic,MEANAGE.150.low.impact.seismic,AREA565.low.impact.seismic,PROP565.low.impact.seismic,MEANAGE.565.low.impact.seismic,NEAR.DIST.low.impact.seismic,AREA150.pipeline,PROP150.pipeline,MEANAGE.150.pipeline,AREA565.pipeline,PROP565.pipeline,MEANAGE.565.pipeline,NEAR.DIST.pipeline,AREA150.transmission.line,PROP150.transmission.line,MEANAGE.150.transmission.line,AREA565.transmission.line,PROP565.transmission.line,MEANAGE.565.transmission.line,NEAR.DIST.transmission.line,AREA150.paved.road,PROP150.paved.road,MEANAGE.150.paved.road,AREA565.paved.road,PROP565.paved.road,MEANAGE.565.paved.road,NEAR.DIST.paved.road,AREA150.gravel.road,PROP150.gravel.road,MEANAGE.150.gravel.road,AREA565.gravel.road,PROP565.gravel.road,MEANAGE.565.gravel.road,NEAR.DIST.gravel.road,AREA150.unimproved.road,PROP150.unimproved.road,MEANAGE.150.unimproved.road,AREA565.unimproved.road,PROP565.unimproved.road,MEANAGE.565.unimproved.road,NEAR.DIST.unimproved.road,AREA150.truck.trail,PROP150.truck.trail,MEANAGE.150.truck.trail,AREA565.truck.trail,PROP565.truck.trail,MEANAGE.565.truck.trail,NEAR.DIST.truck.trail,AREA150.active.well,PROP150.active.well,MEANAGE.150.active.well,AREA565.active.well,PROP565.active.well,MEANAGE.565.active.well,NEAR.DIST.active.well,AREA150.abandoned.well,PROP150.abandoned.well,MEANAGE.150.abandoned.well,AREA565.abandoned.well,PROP565.abandoned.well,MEANAGE.565.abandoned.well,NEAR.DIST.abandoned.well,AREA150.industrial,PROP150.industrial,MEANAGE.150.industrial,AREA565.industrial,PROP565.industrial,MEANAGE.565.industrial,NEAR.DIST.industrial,AREA150.mine,PROP150.mine,MEANAGE.150.mine,AREA565.mine,PROP565.mine,MEANAGE.565.mine,NEAR.DIST.mine,AREA150.residential,PROP150.residential,MEANAGE.150.residential,AREA565.residential,PROP565.residential,MEANAGE.565.residential,NEAR.DIST.residential,AREA150.cultivation,PROP150.cultivation,MEANAGE.150.cultivation,AREA565.cultivation,PROP565.cultivation,MEANAGE.565.cultivation,NEAR.DIST.cultivation,AREA150.harvest,PROP150.harvest,MEANAGE.150.harvest,AREA565.harvest,PROP565.harvest,MEANAGE.565.harvest,NEAR.DIST.harvest
3658,CL:C-040-2:2-4,2014,692.8998678,0.0098075,16,11531.35489,0.01150413,25.68301288,120.2024469,0,0,NA,0,0,NA,1000,5753.711267,0.08143965,10,47806.34967,0.047693483,17.9537173,61.27500404,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,2553.089339,0.036137146,22,12916.89483,0.012886399,22.2734825,73.63284604,0,0,NA,1750.696877,0.001746564,24,337.0504789,0,0,NA,0,0,NA,1000,0,0,NA,14863.84728,0.014828755,42,245.8259742,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,46974.32409,0.046863422,7,382.6048374
3661,CL:C-040-2:2-4,1993,0,0,102.5066681,8044.305105,0.008025313,10,163.6832444,0,0,NA,0,0,NA,1000,0,0,NA,29752.95843,0.029682714,3.451970783,244.1061166,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,2553.089339,0.036137146,1,10720.87551,0.010695564,1.45508588,73.63284604,0,0,NA,1750.696877,0.001746564,3,337.0504789,0,0,NA,0,0,NA,1000,0,0,NA,14863.84728,0.014828755,21,245.8259742,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,1000
3666,CL:C-040-2:2-4,1994,0,0,102.5066681,8044.305105,0.008025313,11,163.6832444,0,0,NA,0,0,NA,1000,0,0,NA,29752.95843,0.029682714,4.451970783,244.1061166,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,2553.089339,0.036137146,2,12916.89483,0.012886399,2.273482496,73.63284604,0,0,NA,1750.696877,0.001746564,4,337.0504789,0,0,NA,0,0,NA,1000,0,0,NA,14863.84728,0.014828755,22,245.8259742,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,1000
3671,CL:C-040-2:2-4,1995,0,0,102.5066681,8044.305105,0.008025313,12,163.6832444,0,0,NA,0,0,NA,1000,0,0,NA,29752.95843,0.029682714,5.451970783,244.1061166,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,2553.089339,0.036137146,3,12916.89483,0.012886399,3.273482496,73.63284604,0,0,NA,1750.696877,0.001746564,5,337.0504789,0,0,NA,0,0,NA,1000,0,0,NA,14863.84728,0.014828755,23,245.8259742,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,738.5903015
3676,CL:C-040-2:2-4,1996,0,0,102.5066681,8044.305105,0.008025313,13,163.6832444,0,0,NA,0,0,NA,1000,0,0,NA,29752.95843,0.029682714,6.451970783,244.1061166,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,2553.089339,0.036137146,4,12916.89483,0.012886399,4.273482496,73.63284604,0,0,NA,1750.696877,0.001746564,6,337.0504789,0,0,NA,0,0,NA,1000,0,0,NA,14863.84728,0.014828755,24,245.8259742,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,738.5903015
3681,CL:C-040-2:2-4,1997,0,0,102.5066681,8044.305105,0.008025313,14,163.6832444,0,0,NA,0,0,NA,1000,0,0,NA,29752.95843,0.029682714,7.451970783,244.1061166,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,2553.089339,0.036137146,5,12916.89483,0.012886399,5.273482496,73.63284604,0,0,NA,1750.696877,0.001746564,7,337.0504789,0,0,NA,0,0,NA,1000,0,0,NA,14863.84728,0.014828755,25,245.8259742,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,738.5903015
3686,CL:C-040-2:2-4,1998,0,0,102.5066681,8044.305105,0.008025313,15,163.6832444,0,0,NA,0,0,NA,1000,0,0,NA,29752.95843,0.029682714,8.451970783,244.1061166,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,2553.089339,0.036137146,6,12916.89483,0.012886399,6.273482496,73.63284604,0,0,NA,1750.696877,0.001746564,8,337.0504789,0,0,NA,0,0,NA,1000,0,0,NA,14863.84728,0.014828755,26,245.8259742,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,738.5903015
3691,CL:C-040-2:2-4,1999,692.8998678,0.0098075,1,11531.35489,0.01150413,10.68301288,120.2024469,0,0,NA,0,0,NA,1000,0,0,NA,29752.95843,0.029682714,9.451970783,244.1061166,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,2553.089339,0.036137146,7,12916.89483,0.012886399,7.273482496,73.63284604,0,0,NA,1750.696877,0.001746564,9,337.0504789,0,0,NA,0,0,NA,1000,0,0,NA,14863.84728,0.014828755,27,245.8259742,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,738.5903015
3696,CL:C-040-3:1-1,2000,1239.476488,0.017543899,2,8898.922158,0.008877913,2,96.62963188,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,912.7795373
3701,CL:C-040-3:1-1,2001,1239.476488,0.017543899,3,8898.922158,0.008877913,3,96.62963188,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,912.7795373
3706,CL:C-040-3:1-1,2002,1239.476488,0.017543899,4,8898.922158,0.008877913,4,96.62963188,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,1,226.774911,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,912.7795373
3711,CL:C-040-3:1-1,2003,1239.476488,0.017543899,5,8898.922158,0.008877913,5,96.62963188,0,0,NA,0,0,NA,1000,0,0,NA,7072.727804,0.00705603,1,260.1187232,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,2,226.774911,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,912.7795373
3721,CL:C-040-3:1-1,2005,1239.476488,0.017543899,7,8898.922158,0.008877913,7,96.62963188,0,0,NA,0,0,NA,1000,0,0,NA,7072.727804,0.00705603,3,260.1187232,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,4,226.774911,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,484.3161908,0.006855148,1,57647.3458,0.057511245,1,132.1765296
3724,CL:C-040-3:1-1,2006,1239.476488,0.017543899,8,8898.922158,0.008877913,8,96.62963188,0,0,NA,0,0,NA,1000,0,0,NA,7072.727804,0.00705603,4,260.1187232,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,5,226.774911,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,484.3161908,0.006855148,2,57647.3458,0.057511245,2,132.1765296
3729,CL:C-040-3:1-1,2007,1239.476488,0.017543899,9,8898.922158,0.008877913,9,96.62963188,0,0,NA,0,0,NA,1000,0,0,NA,7072.727804,0.00705603,5,260.1187232,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,6,226.774911,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,484.3161908,0.006855148,3,57647.3458,0.057511245,3,132.1765296
3734,CL:C-040-3:1-1,2008,1239.476488,0.017543899,10,8898.922158,0.008877913,10,96.62963188,0,0,NA,0,0,NA,1000,0,0,NA,7072.727804,0.00705603,6,260.1187232,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,7,226.774911,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,484.3161908,0.006855148,4,57647.3458,0.057511245,4,132.1765296
3737,CL:C-040-3:1-1,2009,1239.476488,0.017543899,11,8898.922158,0.008877913,11,96.62963188,0,0,NA,0,0,NA,1000,0,0,NA,7072.727804,0.00705603,7,260.1187232,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,8,226.774911,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,484.3161908,0.006855148,5,57647.3458,0.057511245,5,132.1765296
3741,CL:C-040-3:1-1,2010,1239.476488,0.017543899,12,8898.922158,0.008877913,12,96.62963188,0,0,NA,0,0,NA,1000,0,0,NA,7072.727804,0.00705603,8,260.1187232,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,9,226.774911,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,484.3161908,0.006855148,6,57647.3458,0.057511245,6,132.1765296
3746,CL:C-040-3:1-1,2011,1239.476488,0.017543899,13,8898.922158,0.008877913,13,96.62963188,0,0,NA,0,0,NA,1000,0,0,NA,7072.727804,0.00705603,9,260.1187232,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,10,226.774911,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,484.3161908,0.006855148,7,57647.3458,0.057511245,7,132.1765296
3750,CL:C-040-3:1-1,2012,1239.476488,0.017543899,14,8898.922158,0.008877913,14,96.62963188,0,0,NA,0,0,NA,1000,0,0,NA,7072.727804,0.00705603,10,260.1187232,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,11,226.774911,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,484.3161908,0.006855148,8,57647.3458,0.057511245,8,132.1765296
3754,CL:C-040-3:1-1,2014,1239.476488,0.017543899,16,8898.922158,0.008877913,16,96.62963188,0,0,NA,0,0,NA,1000,0,0,NA,7072.727804,0.00705603,12,260.1187232,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,13,226.774911,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,484.3161908,0.006855148,10,57647.3458,0.057511245,10,132.1765296
3757,CL:C-040-3:1-1,1993,0,0,102.5066681,0,0,102.5066681,683.7338245,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,912.7795373
3761,CL:C-040-3:1-1,1994,0,0,102.5066681,0,0,102.5066681,683.7338245,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,912.7795373
3766,CL:C-040-3:1-1,1995,0,0,102.5066681,0,0,102.5066681,683.7338245,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,912.7795373
3771,CL:C-040-3:1-1,1996,0,0,102.5066681,0,0,102.5066681,683.7338245,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,912.7795373
3776,CL:C-040-3:1-1,1997,0,0,102.5066681,0,0,102.5066681,683.7338245,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,912.7795373
3781,CL:C-040-3:1-1,1998,0,0,102.5066681,0,0,102.5066681,683.7338245,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,912.7795373
3786,CL:C-040-3:1-1,1999,1239.476488,0.017543899,1,8898.922158,0.008877913,1,96.62963188,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,912.7795373
3791,CL:C-040-3:1-2,2000,0,0,102.5066681,12675.2156,0.012645291,6.675234728,195.4131325,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,1000
3796,CL:C-040-3:1-2,2001,0,0,102.5066681,12675.2156,0.012645291,7.675234728,195.4131325,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,1000
3801,CL:C-040-3:1-2,2002,0,0,102.5066681,12675.2156,0.012645291,8.675234728,195.4131325,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,1,367.6114041,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,1000
3806,CL:C-040-3:1-2,2003,0,0,102.5066681,12675.2156,0.012645291,9.675234728,195.4131325,0,0,NA,0,0,NA,1000,0,0,NA,3930.905159,0.003921625,1,431.5104623,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,2,367.6114041,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,0,0,102.5066681,1000
3816,CL:C-040-3:1-2,2005,0,0,102.5066681,12675.2156,0.012645291,11.67523473,195.4131325,0,0,NA,0,0,NA,1000,0,0,NA,3930.905159,0.003921625,3,431.5104623,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,4,367.6114041,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,12931.7238,0.012901193,1,313.6957007
3819,CL:C-040-3:1-2,2006,0,0,102.5066681,12675.2156,0.012645291,12.67523473,195.4131325,0,0,NA,0,0,NA,1000,0,0,NA,3930.905159,0.003921625,4,431.5104623,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,5,367.6114041,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,12931.7238,0.012901193,2,313.6957007
3824,CL:C-040-3:1-2,2007,0,0,102.5066681,12675.2156,0.012645291,13.67523473,195.4131325,0,0,NA,0,0,NA,1000,0,0,NA,3930.905159,0.003921625,5,431.5104623,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,6,367.6114041,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,12931.7238,0.012901193,3,313.6957007
3829,CL:C-040-3:1-2,2008,0,0,102.5066681,12675.2156,0.012645291,14.67523473,195.4131325,0,0,NA,0,0,NA,1000,0,0,NA,3930.905159,0.003921625,6,431.5104623,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,7,367.6114041,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,12931.7238,0.012901193,4,313.6957007
3832,CL:C-040-3:1-2,2009,0,0,102.5066681,12675.2156,0.012645291,15.67523473,195.4131325,0,0,NA,0,0,NA,1000,0,0,NA,3930.905159,0.003921625,7,431.5104623,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,8,367.6114041,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,12931.7238,0.012901193,5,313.6957007
3836,CL:C-040-3:1-2,2010,0,0,102.5066681,12675.2156,0.012645291,16.67523473,195.4131325,0,0,NA,0,0,NA,1000,0,0,NA,3930.905159,0.003921625,8,431.5104623,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,9,367.6114041,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,12931.7238,0.012901193,6,313.6957007
3841,CL:C-040-3:1-2,2011,0,0,102.5066681,12675.2156,0.012645291,17.67523473,195.4131325,0,0,NA,0,0,NA,1000,0,0,NA,3930.905159,0.003921625,9,431.5104623,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,8000.036818,0.007981149,10,367.6114041,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,NA,0,0,NA,1000,0,0,102.5066681,12931.7238,0.012901193,7,313.6957007
