,SS,YEAR,NEAR.DIST.conventional.seismic,NEAR.DIST.unimproved.road,NEAR.DIST.pipeline,NEAR.DIST.harvest,MEANAGE.565.harvest
1224,CL:C-100-2:3-1,2003,130.289497,121.3170128,500.0503077,912.5262757,102.5066681
1225,CL:C-100-2:3-1,2005,130.289497,121.3170128,1000,912.5262757,102.5066681
1226,CL:C-100-2:3-1,2006,130.289497,121.3170128,1000,912.5262757,102.5066681
1227,CL:C-100-2:3-1,2007,130.289497,121.3170128,1000,912.5262757,102.5066681
1228,CL:C-100-2:3-1,2008,130.289497,121.3170128,1000,798.8724519,102.5066681
1229,CL:C-100-2:3-1,2009,130.289497,121.3170128,1000,798.8724519,102.5066681
1230,CL:C-100-2:3-1,2010,130.289497,121.3170128,1000,798.8724519,102.5066681
1231,CL:C-100-2:3-1,2011,130.289497,121.3170128,1000,798.8724519,102.5066681
1232,CL:C-100-2:3-1,2012,130.289497,121.3170128,1000,798.8724519,102.5066681
1233,CL:C-100-2:3-1,2014,130.289497,121.3170128,1000,798.8724519,102.5066681
1234,CL:C-100-2:3-1,1993,281.8229759,121.3170128,500.0503077,912.5262757,102.5066681
1235,CL:C-100-2:3-1,1994,281.8229759,121.3170128,500.0503077,912.5262757,102.5066681
1236,CL:C-100-2:3-1,1995,281.8229759,121.3170128,500.0503077,912.5262757,102.5066681
1237,CL:C-100-2:3-1,1996,281.8229759,121.3170128,500.0503077,912.5262757,102.5066681
1238,CL:C-100-2:3-1,1997,281.8229759,121.3170128,500.0503077,912.5262757,102.5066681
1239,CL:C-100-2:3-1,1998,281.8229759,121.3170128,500.0503077,912.5262757,102.5066681
1240,CL:C-100-2:3-1,1999,130.289497,121.3170128,500.0503077,912.5262757,102.5066681
1261,CL:C-100-2:3-3,2000,109.7223992,521.6155889,309.2968178,533.5048058,18
1262,CL:C-100-2:3-3,2001,109.7223992,521.6155889,309.2968178,533.5048058,19
1263,CL:C-100-2:3-3,2002,109.7223992,521.6155889,309.2968178,533.5048058,20
1264,CL:C-100-2:3-3,2003,109.7223992,521.6155889,309.2968178,533.5048058,21
1265,CL:C-100-2:3-3,2005,109.7223992,521.6155889,309.2968178,533.5048058,23
1266,CL:C-100-2:3-3,2006,109.7223992,521.6155889,309.2968178,533.5048058,24
1267,CL:C-100-2:3-3,2007,109.7223992,521.6155889,309.2968178,533.5048058,25
1268,CL:C-100-2:3-3,2008,109.7223992,521.6155889,309.2968178,533.5048058,26
1269,CL:C-100-2:3-3,2009,109.7223992,521.6155889,309.2968178,533.5048058,27
1270,CL:C-100-2:3-3,2010,109.7223992,521.6155889,309.2968178,533.5048058,28
1271,CL:C-100-2:3-3,2011,109.7223992,521.6155889,309.2968178,533.5048058,29
1272,CL:C-100-2:3-3,2012,109.7223992,521.6155889,309.2968178,533.5048058,30
1273,CL:C-100-2:3-3,2014,109.7223992,521.6155889,309.2968178,533.5048058,32
1274,CL:C-100-2:3-3,1993,109.7223992,521.6155889,309.2968178,533.5048058,11
1275,CL:C-100-2:3-3,1994,109.7223992,521.6155889,309.2968178,533.5048058,12
1276,CL:C-100-2:3-3,1995,109.7223992,521.6155889,309.2968178,533.5048058,13
1277,CL:C-100-2:3-3,1996,109.7223992,521.6155889,309.2968178,533.5048058,14
1278,CL:C-100-2:3-3,1997,109.7223992,521.6155889,309.2968178,533.5048058,15
1279,CL:C-100-2:3-3,1998,109.7223992,521.6155889,309.2968178,533.5048058,16
1280,CL:C-100-2:3-3,1999,109.7223992,521.6155889,309.2968178,533.5048058,17
1301,CL:C-100-2:4-1,2000,36.46829426,120.7396113,325.1471589,912.2386014,102.5066681
1302,CL:C-100-2:4-1,2001,36.46829426,120.7396113,325.1471589,912.2386014,102.5066681
1303,CL:C-100-2:4-1,2002,36.46829426,120.7396113,325.1471589,912.2386014,102.5066681
1304,CL:C-100-2:4-1,2003,36.46829426,120.7396113,325.1471589,912.2386014,102.5066681
1305,CL:C-100-2:4-1,2005,36.46829426,120.7396113,1000,912.2386014,102.5066681
1306,CL:C-100-2:4-1,2006,36.46829426,120.7396113,1000,912.2386014,102.5066681
1307,CL:C-100-2:4-1,2007,36.46829426,120.7396113,1000,912.2386014,102.5066681
1308,CL:C-100-2:4-1,2008,36.46829426,120.7396113,1000,605.1560024,102.5066681
1309,CL:C-100-2:4-1,2009,36.46829426,120.7396113,1000,605.1560024,102.5066681
1310,CL:C-100-2:4-1,2010,36.46829426,120.7396113,1000,605.1560024,102.5066681
1311,CL:C-100-2:4-1,2011,36.46829426,120.7396113,1000,605.1560024,102.5066681
1312,CL:C-100-2:4-1,2012,36.46829426,120.7396113,1000,605.1560024,102.5066681
1313,CL:C-100-2:4-1,2014,36.46829426,120.7396113,1000,605.1560024,102.5066681
1314,CL:C-100-2:4-1,1993,281.6601498,120.7396113,325.1471589,979.3970873,102.5066681
1315,CL:C-100-2:4-1,1994,281.6601498,120.7396113,325.1471589,979.3970873,102.5066681
1316,CL:C-100-2:4-1,1995,281.6601498,120.7396113,325.1471589,912.2386014,102.5066681
1317,CL:C-100-2:4-1,1996,281.6601498,120.7396113,325.1471589,912.2386014,102.5066681
1318,CL:C-100-2:4-1,1997,281.6601498,120.7396113,325.1471589,912.2386014,102.5066681
1319,CL:C-100-2:4-1,1998,281.6601498,120.7396113,325.1471589,912.2386014,102.5066681
1320,CL:C-100-2:4-1,1999,36.46829426,120.7396113,325.1471589,912.2386014,102.5066681
1341,CL:C-100-2:4-3,2000,112.5302878,520.9944426,133.6012304,617.7964371,102.5066681
1342,CL:C-100-2:4-3,2001,112.5302878,520.9944426,133.6012304,617.7964371,102.5066681
1343,CL:C-100-2:4-3,2002,112.5302878,520.9944426,133.6012304,617.7964371,102.5066681
1344,CL:C-100-2:4-3,2003,112.5302878,520.9944426,133.6012304,617.7964371,102.5066681
1345,CL:C-100-2:4-3,2005,112.5302878,520.9944426,133.6012304,617.7964371,102.5066681
1346,CL:C-100-2:4-3,2006,112.5302878,520.9944426,133.6012304,617.7964371,102.5066681
1347,CL:C-100-2:4-3,2007,112.5302878,520.9944426,133.6012304,617.7964371,102.5066681
1348,CL:C-100-2:4-3,2008,112.5302878,520.9944426,133.6012304,617.7964371,102.5066681
1349,CL:C-100-2:4-3,2009,112.5302878,520.9944426,133.6012304,617.7964371,102.5066681
1350,CL:C-100-2:4-3,2010,112.5302878,520.9944426,133.6012304,617.7964371,102.5066681
1351,CL:C-100-2:4-3,2011,112.5302878,520.9944426,133.6012304,617.7964371,102.5066681
1352,CL:C-100-2:4-3,2012,112.5302878,520.9944426,133.6012304,617.7964371,102.5066681
1353,CL:C-100-2:4-3,2014,112.5302878,520.9944426,133.6012304,617.7964371,102.5066681
1354,CL:C-100-2:4-3,1993,112.5302878,520.9944426,133.6012304,617.7964371,102.5066681
1355,CL:C-100-2:4-3,1994,112.5302878,520.9944426,133.6012304,617.7964371,102.5066681
1356,CL:C-100-2:4-3,1995,112.5302878,520.9944426,133.6012304,617.7964371,102.5066681
1357,CL:C-100-2:4-3,1996,112.5302878,520.9944426,133.6012304,617.7964371,102.5066681
1358,CL:C-100-2:4-3,1997,112.5302878,520.9944426,133.6012304,617.7964371,102.5066681
1359,CL:C-100-2:4-3,1998,112.5302878,520.9944426,133.6012304,617.7964371,102.5066681
1360,CL:C-100-2:4-3,1999,112.5302878,520.9944426,133.6012304,617.7964371,102.5066681
1381,CL:C-100-2:5-1,2000,51.57068429,115.2157376,1000,918.8639126,102.5066681
1382,CL:C-100-2:5-1,2001,51.57068429,115.2157376,1000,918.8639126,102.5066681
1383,CL:C-100-2:5-1,2002,51.57068429,115.2157376,1000,918.8639126,102.5066681
1384,CL:C-100-2:5-1,2003,51.57068429,115.2157376,1000,918.8639126,102.5066681
1385,CL:C-100-2:5-1,2005,51.57068429,115.2157376,1000,904.2878079,102.5066681
1386,CL:C-100-2:5-1,2006,51.57068429,115.2157376,1000,904.2878079,102.5066681
1387,CL:C-100-2:5-1,2007,51.57068429,115.2157376,1000,904.2878079,102.5066681
1388,CL:C-100-2:5-1,2008,51.57068429,115.2157376,1000,406.7566481,1
1389,CL:C-100-2:5-1,2009,51.57068429,115.2157376,1000,406.7566481,2
1390,CL:C-100-2:5-1,2010,51.57068429,115.2157376,1000,406.7566481,3
1391,CL:C-100-2:5-1,2011,51.57068429,115.2157376,1000,406.7566481,4
1392,CL:C-100-2:5-1,2012,51.57068429,115.2157376,1000,406.7566481,5
1393,CL:C-100-2:5-1,2014,51.57068429,115.2157376,1000,406.7566481,7
1394,CL:C-100-2:5-1,1993,182.2974818,115.2157376,144.654832,918.8639126,102.5066681
1395,CL:C-100-2:5-1,1994,182.2974818,115.2157376,144.654832,918.8639126,102.5066681
1396,CL:C-100-2:5-1,1995,182.2974818,115.2157376,144.654832,918.8639126,102.5066681
1397,CL:C-100-2:5-1,1996,182.2974818,115.2157376,144.654832,918.8639126,102.5066681
1398,CL:C-100-2:5-1,1997,182.2974818,115.2157376,144.654832,918.8639126,102.5066681
1399,CL:C-100-2:5-1,1998,182.2974818,115.2157376,144.654832,918.8639126,102.5066681
1400,CL:C-100-2:5-1,1999,51.57068429,115.2157376,144.654832,918.8639126,102.5066681
1421,CL:C-100-2:5-3,2000,107.1275461,510.7572322,14.96210918,606.5914232,102.5066681
1422,CL:C-100-2:5-3,2001,107.1275461,510.7572322,14.96210918,606.5914232,102.5066681
1423,CL:C-100-2:5-3,2002,107.1275461,510.7572322,14.96210918,606.5914232,102.5066681
1424,CL:C-100-2:5-3,2003,107.1275461,510.7572322,14.96210918,606.5914232,102.5066681
1425,CL:C-100-2:5-3,2005,107.1275461,510.7572322,14.96210918,606.5914232,102.5066681
1426,CL:C-100-2:5-3,2006,107.1275461,510.7572322,14.96210918,606.5914232,102.5066681
1427,CL:C-100-2:5-3,2007,107.1275461,510.7572322,14.96210918,606.5914232,102.5066681
1428,CL:C-100-2:5-3,2008,107.1275461,510.7572322,14.96210918,606.5914232,102.5066681
1429,CL:C-100-2:5-3,2009,107.1275461,510.7572322,14.96210918,606.5914232,102.5066681
1430,CL:C-100-2:5-3,2010,107.1275461,510.7572322,14.96210918,606.5914232,102.5066681
1431,CL:C-100-2:5-3,2011,107.1275461,510.7572322,14.96210918,606.5914232,102.5066681
1432,CL:C-100-2:5-3,2012,107.1275461,510.7572322,14.96210918,606.5914232,102.5066681
1433,CL:C-100-2:5-3,2014,107.1275461,510.7572322,14.96210918,606.5914232,102.5066681
1434,CL:C-100-2:5-3,1993,107.1275461,510.7572322,14.96210918,606.5914232,102.5066681
1435,CL:C-100-2:5-3,1994,107.1275461,510.7572322,14.96210918,606.5914232,102.5066681
1436,CL:C-100-2:5-3,1995,107.1275461,510.7572322,14.96210918,606.5914232,102.5066681
1437,CL:C-100-2:5-3,1996,107.1275461,510.7572322,14.96210918,606.5914232,102.5066681
1438,CL:C-100-2:5-3,1997,107.1275461,510.7572322,14.96210918,606.5914232,102.5066681
1439,CL:C-100-2:5-3,1998,107.1275461,510.7572322,14.96210918,606.5914232,102.5066681
1440,CL:C-100-2:5-3,1999,107.1275461,510.7572322,14.96210918,606.5914232,102.5066681
1461,CL:C-100-3:1-1,2000,20.39071564,1000,1000,811.8331605,102.5066681
1462,CL:C-100-3:1-1,2001,20.39071564,1000,1000,811.8331605,102.5066681
1463,CL:C-100-3:1-1,2002,20.39071564,1000,1000,811.8331605,102.5066681
1464,CL:C-100-3:1-1,2003,20.39071564,1000,1000,811.8331605,102.5066681
1465,CL:C-100-3:1-1,2005,20.39071564,1000,470.6008168,811.8331605,102.5066681
1466,CL:C-100-3:1-1,2006,20.39071564,1000,470.6008168,811.8331605,102.5066681
1467,CL:C-100-3:1-1,2007,20.39071564,1000,470.6008168,811.8331605,102.5066681
1468,CL:C-100-3:1-1,2008,20.39071564,1000,470.6008168,811.8331605,102.5066681
1469,CL:C-100-3:1-1,2009,20.39071564,1000,470.6008168,811.8331605,102.5066681
1470,CL:C-100-3:1-1,2010,20.39071564,1000,470.6008168,811.8331605,102.5066681
1471,CL:C-100-3:1-1,2011,20.39071564,1000,470.6008168,811.8331605,102.5066681
1472,CL:C-100-3:1-1,2012,20.39071564,1000,470.6008168,811.8331605,102.5066681
1473,CL:C-100-3:1-1,2014,20.39071564,1000,470.6008168,6.777159727,1
1474,CL:C-100-3:1-1,1993,20.39071564,1000,1000,1000,102.5066681
1475,CL:C-100-3:1-1,1994,20.39071564,1000,1000,1000,102.5066681
1476,CL:C-100-3:1-1,1995,20.39071564,1000,1000,811.8331605,102.5066681
1477,CL:C-100-3:1-1,1996,20.39071564,1000,1000,811.8331605,102.5066681
1478,CL:C-100-3:1-1,1997,20.39071564,1000,1000,811.8331605,102.5066681
1479,CL:C-100-3:1-1,1998,20.39071564,1000,1000,811.8331605,102.5066681
1480,CL:C-100-3:1-1,1999,20.39071564,1000,1000,811.8331605,102.5066681
1501,CL:C-100-3:1-3,2000,199.2355822,1000,1000,418.2193859,6
1502,CL:C-100-3:1-3,2001,199.2355822,1000,1000,418.2193859,7
1503,CL:C-100-3:1-3,2002,199.2355822,1000,1000,418.2193859,8
1504,CL:C-100-3:1-3,2003,199.2355822,1000,1000,418.2193859,9
1505,CL:C-100-3:1-3,2005,199.2355822,1000,206.5655233,418.2193859,11
1506,CL:C-100-3:1-3,2006,199.2355822,1000,206.5655233,418.2193859,12
1507,CL:C-100-3:1-3,2007,199.2355822,1000,206.5655233,418.2193859,13
1508,CL:C-100-3:1-3,2008,199.2355822,1000,206.5655233,418.2193859,14
1509,CL:C-100-3:1-3,2009,199.2355822,1000,206.5655233,418.2193859,15
1510,CL:C-100-3:1-3,2010,199.2355822,1000,206.5655233,418.2193859,16
1511,CL:C-100-3:1-3,2011,199.2355822,1000,206.5655233,418.2193859,17
1512,CL:C-100-3:1-3,2012,199.2355822,1000,206.5655233,418.2193859,18
1513,CL:C-100-3:1-3,2014,199.2355822,1000,206.5655233,148.596043,5.051536112
1514,CL:C-100-3:1-3,1993,277.9507719,1000,1000,1000,102.5066681
1515,CL:C-100-3:1-3,1994,277.9507719,1000,1000,1000,102.5066681
1516,CL:C-100-3:1-3,1995,277.9507719,1000,1000,418.2193859,1
1517,CL:C-100-3:1-3,1996,277.9507719,1000,1000,418.2193859,2
1518,CL:C-100-3:1-3,1997,277.9507719,1000,1000,418.2193859,3
1519,CL:C-100-3:1-3,1998,277.9507719,1000,1000,418.2193859,4
1520,CL:C-100-3:1-3,1999,199.2355822,1000,1000,418.2193859,5
1541,CL:C-100-3:2-1,2000,21.61126989,1000,1000,802.1432101,102.5066681
1542,CL:C-100-3:2-1,2001,21.61126989,1000,1000,802.1432101,102.5066681
1543,CL:C-100-3:2-1,2002,21.61126989,1000,1000,802.1432101,102.5066681
1544,CL:C-100-3:2-1,2003,21.61126989,1000,1000,802.1432101,102.5066681
1545,CL:C-100-3:2-1,2005,21.61126989,1000,327.4449847,802.1432101,102.5066681
1546,CL:C-100-3:2-1,2006,21.61126989,1000,327.4449847,802.1432101,102.5066681
1547,CL:C-100-3:2-1,2007,21.61126989,1000,327.4449847,802.1432101,102.5066681
1548,CL:C-100-3:2-1,2008,21.61126989,1000,327.4449847,802.1432101,102.5066681
1549,CL:C-100-3:2-1,2009,21.61126989,1000,327.4449847,802.1432101,102.5066681
1550,CL:C-100-3:2-1,2010,21.61126989,1000,327.4449847,802.1432101,102.5066681
1551,CL:C-100-3:2-1,2011,21.61126989,1000,327.4449847,802.1432101,102.5066681
1552,CL:C-100-3:2-1,2012,21.61126989,1000,327.4449847,802.1432101,102.5066681
1553,CL:C-100-3:2-1,2014,21.61126989,1000,327.4449847,192.1774497,1
1554,CL:C-100-3:2-1,1993,21.61126989,1000,1000,1000,102.5066681
1555,CL:C-100-3:2-1,1994,21.61126989,1000,1000,1000,102.5066681
1556,CL:C-100-3:2-1,1995,21.61126989,1000,1000,802.1432101,102.5066681
1557,CL:C-100-3:2-1,1996,21.61126989,1000,1000,802.1432101,102.5066681
1558,CL:C-100-3:2-1,1997,21.61126989,1000,1000,802.1432101,102.5066681
1559,CL:C-100-3:2-1,1998,21.61126989,1000,1000,802.1432101,102.5066681
1560,CL:C-100-3:2-1,1999,21.61126989,1000,1000,802.1432101,102.5066681
1581,CL:C-100-3:2-3,2000,102.6839167,1000,1000,486.3418105,6
1582,CL:C-100-3:2-3,2001,102.6839167,1000,1000,486.3418105,7
1583,CL:C-100-3:2-3,2002,102.6839167,1000,1000,486.3418105,8
1584,CL:C-100-3:2-3,2003,102.6839167,1000,1000,486.3418105,9
1585,CL:C-100-3:2-3,2005,102.6839167,1000,48.10689362,486.3418105,11
1586,CL:C-100-3:2-3,2006,102.6839167,1000,48.10689362,486.3418105,12
1587,CL:C-100-3:2-3,2007,102.6839167,1000,48.10689362,486.3418105,13
1588,CL:C-100-3:2-3,2008,102.6839167,1000,48.10689362,486.3418105,14
1589,CL:C-100-3:2-3,2009,102.6839167,1000,48.10689362,486.3418105,15
1590,CL:C-100-3:2-3,2010,102.6839167,1000,48.10689362,486.3418105,16
1591,CL:C-100-3:2-3,2011,102.6839167,1000,48.10689362,486.3418105,17
1592,CL:C-100-3:2-3,2012,102.6839167,1000,48.10689362,486.3418105,18
1593,CL:C-100-3:2-3,2014,102.6839167,1000,48.10689362,348.6301884,6.369128099
1594,CL:C-100-3:2-3,1993,273.1201207,1000,1000,1000,102.5066681
1595,CL:C-100-3:2-3,1994,273.1201207,1000,1000,1000,102.5066681
1596,CL:C-100-3:2-3,1995,273.1201207,1000,1000,486.3418105,1
1597,CL:C-100-3:2-3,1996,273.1201207,1000,1000,486.3418105,2
1598,CL:C-100-3:2-3,1997,273.1201207,1000,1000,486.3418105,3
1599,CL:C-100-3:2-3,1998,273.1201207,1000,1000,486.3418105,4
1600,CL:C-100-3:2-3,1999,102.6839167,1000,1000,486.3418105,5
1621,CL:C-100-3:3-1,2000,3.614256416,1000,916.6860905,659.1818606,102.5066681
1622,CL:C-100-3:3-1,2001,3.614256416,1000,916.6860905,659.1818606,102.5066681
1623,CL:C-100-3:3-1,2002,3.614256416,1000,916.6860905,659.1818606,102.5066681
1624,CL:C-100-3:3-1,2003,3.614256416,1000,916.6860905,659.1818606,102.5066681
1625,CL:C-100-3:3-1,2005,3.614256416,1000,184.2884569,659.1818606,102.5066681
1626,CL:C-100-3:3-1,2006,3.614256416,1000,184.2884569,659.1818606,102.5066681
1627,CL:C-100-3:3-1,2007,3.614256416,1000,184.2884569,659.1818606,102.5066681
1628,CL:C-100-3:3-1,2008,3.614256416,1000,184.2884569,659.1818606,102.5066681
1629,CL:C-100-3:3-1,2009,3.614256416,1000,184.2884569,659.1818606,102.5066681
1630,CL:C-100-3:3-1,2010,3.614256416,1000,184.2884569,659.1818606,102.5066681
1631,CL:C-100-3:3-1,2011,3.614256416,1000,184.2884569,659.1818606,102.5066681
1632,CL:C-100-3:3-1,2012,3.614256416,1000,184.2884569,659.1818606,102.5066681
1633,CL:C-100-3:3-1,2014,3.614256416,1000,184.2884569,353.6421329,1
1634,CL:C-100-3:3-1,1993,23.63395413,1000,916.6860905,1000,102.5066681
1635,CL:C-100-3:3-1,1994,23.63395413,1000,916.6860905,1000,102.5066681
1636,CL:C-100-3:3-1,1995,23.63395413,1000,916.6860905,659.1818606,102.5066681
1637,CL:C-100-3:3-1,1996,23.63395413,1000,916.6860905,659.1818606,102.5066681
1638,CL:C-100-3:3-1,1997,23.63395413,1000,916.6860905,659.1818606,102.5066681
1639,CL:C-100-3:3-1,1998,23.63395413,1000,916.6860905,659.1818606,102.5066681
1640,CL:C-100-3:3-1,1999,3.614256416,1000,916.6860905,659.1818606,102.5066681
1661,CL:C-100-3:3-3,2000,240.8980248,1000,1000,529.0152197,6
1662,CL:C-100-3:3-3,2001,240.8980248,1000,1000,529.0152197,7
1663,CL:C-100-3:3-3,2002,4.542749357,1000,1000,529.0152197,8
1664,CL:C-100-3:3-3,2003,4.542749357,1000,1000,529.0152197,9
1665,CL:C-100-3:3-3,2005,4.542749357,1000,79.33968322,529.0152197,11
1666,CL:C-100-3:3-3,2006,4.542749357,1000,79.33968322,529.0152197,12
1667,CL:C-100-3:3-3,2007,4.542749357,1000,79.33968322,529.0152197,13
1668,CL:C-100-3:3-3,2008,4.542749357,1000,79.33968322,529.0152197,14
1669,CL:C-100-3:3-3,2009,4.542749357,1000,79.33968322,529.0152197,15
1670,CL:C-100-3:3-3,2010,4.542749357,1000,79.33968322,529.0152197,16
1671,CL:C-100-3:3-3,2011,4.542749357,1000,79.33968322,529.0152197,17
1672,CL:C-100-3:3-3,2012,4.542749357,1000,79.33968322,529.0152197,18
1673,CL:C-100-3:3-3,2014,4.542749357,1000,79.33968322,500.9508107,10.04283148
1674,CL:C-100-3:3-3,1993,276.0580548,1000,1000,1000,102.5066681
1675,CL:C-100-3:3-3,1994,276.0580548,1000,1000,1000,102.5066681
1676,CL:C-100-3:3-3,1995,276.0580548,1000,1000,529.0152197,1
1677,CL:C-100-3:3-3,1996,276.0580548,1000,1000,529.0152197,2
1678,CL:C-100-3:3-3,1997,276.0580548,1000,1000,529.0152197,3
1679,CL:C-100-3:3-3,1998,276.0580548,1000,1000,529.0152197,4
1680,CL:C-100-3:3-3,1999,240.8980248,1000,1000,529.0152197,5
1701,CL:C-100-3:4-1,2000,25.6094938,1000,718.6278597,552.8185101,6
1702,CL:C-100-3:4-1,2001,25.6094938,1000,718.6278597,552.8185101,7
1703,CL:C-100-3:4-1,2002,25.6094938,1000,718.6278597,552.8185101,8
1704,CL:C-100-3:4-1,2003,25.6094938,1000,718.6278597,552.8185101,9
1705,CL:C-100-3:4-1,2005,25.6094938,1000,41.13203108,552.8185101,11
1706,CL:C-100-3:4-1,2006,25.6094938,1000,41.13203108,552.8185101,12
1707,CL:C-100-3:4-1,2007,25.6094938,1000,41.13203108,552.8185101,13
1708,CL:C-100-3:4-1,2008,25.6094938,1000,41.13203108,552.8185101,14
1709,CL:C-100-3:4-1,2009,25.6094938,1000,41.13203108,552.8185101,15
1710,CL:C-100-3:4-1,2010,25.6094938,1000,41.13203108,552.8185101,16
1711,CL:C-100-3:4-1,2011,25.6094938,1000,41.13203108,552.8185101,17
1712,CL:C-100-3:4-1,2012,25.6094938,1000,41.13203108,552.8185101,18
1713,CL:C-100-3:4-1,2014,25.6094938,1000,41.13203108,200.7293124,1.11765648
1714,CL:C-100-3:4-1,1993,25.6094938,1000,718.6278597,1000,102.5066681
1715,CL:C-100-3:4-1,1994,25.6094938,1000,718.6278597,1000,102.5066681
1716,CL:C-100-3:4-1,1995,25.6094938,1000,718.6278597,552.8185101,1
1717,CL:C-100-3:4-1,1996,25.6094938,1000,718.6278597,552.8185101,2
1718,CL:C-100-3:4-1,1997,25.6094938,1000,718.6278597,552.8185101,3
1719,CL:C-100-3:4-1,1998,25.6094938,1000,718.6278597,552.8185101,4
1720,CL:C-100-3:4-1,1999,25.6094938,1000,718.6278597,552.8185101,5
1741,CL:C-100-3:4-3,2000,276.9990086,1000,843.1735363,581.836327,102.5066681
1742,CL:C-100-3:4-3,2001,276.9990086,1000,843.1735363,581.836327,102.5066681
1743,CL:C-100-3:4-3,2002,204.5274267,1000,843.1735363,581.836327,102.5066681
1744,CL:C-100-3:4-3,2003,204.5274267,1000,843.1735363,581.836327,102.5066681
1745,CL:C-100-3:4-3,2005,204.5274267,1000,223.2189696,581.836327,102.5066681
1746,CL:C-100-3:4-3,2006,204.5274267,1000,223.2189696,581.836327,102.5066681
1747,CL:C-100-3:4-3,2007,204.5274267,1000,223.2189696,581.836327,102.5066681
1748,CL:C-100-3:4-3,2008,204.5274267,1000,223.2189696,581.836327,102.5066681
1749,CL:C-100-3:4-3,2009,204.5274267,1000,223.2189696,581.836327,102.5066681
1750,CL:C-100-3:4-3,2010,204.5274267,1000,223.2189696,581.836327,102.5066681
1751,CL:C-100-3:4-3,2011,204.5274267,1000,223.2189696,581.836327,102.5066681
1752,CL:C-100-3:4-3,2012,204.5274267,1000,223.2189696,581.836327,102.5066681
1753,CL:C-100-3:4-3,2014,204.5274267,1000,223.2189696,525.5180594,1
1754,CL:C-100-3:4-3,1993,276.9990086,1000,843.1735363,1000,102.5066681
1755,CL:C-100-3:4-3,1994,276.9990086,1000,843.1735363,1000,102.5066681
1756,CL:C-100-3:4-3,1995,276.9990086,1000,843.1735363,581.836327,102.5066681
1757,CL:C-100-3:4-3,1996,276.9990086,1000,843.1735363,581.836327,102.5066681
1758,CL:C-100-3:4-3,1997,276.9990086,1000,843.1735363,581.836327,102.5066681
1759,CL:C-100-3:4-3,1998,276.9990086,1000,843.1735363,581.836327,102.5066681
1760,CL:C-100-3:4-3,1999,276.9990086,1000,843.1735363,581.836327,102.5066681
1781,CL:C-100-3:5-1,2000,88.14768692,1000,520.4648522,453.195856,6
1782,CL:C-100-3:5-1,2001,88.14768692,1000,520.4648522,453.195856,7
1783,CL:C-100-3:5-1,2002,88.14768692,1000,520.4648522,453.195856,8
1784,CL:C-100-3:5-1,2003,88.14768692,1000,520.4648522,453.195856,9
1785,CL:C-100-3:5-1,2005,88.14768692,1000,16.45259132,453.195856,11
1786,CL:C-100-3:5-1,2006,88.14768692,1000,16.45259132,453.195856,12
1787,CL:C-100-3:5-1,2007,88.14768692,1000,16.45259132,453.195856,13
1788,CL:C-100-3:5-1,2008,88.14768692,1000,16.45259132,453.195856,14
1789,CL:C-100-3:5-1,2009,88.14768692,1000,16.45259132,453.195856,15
1790,CL:C-100-3:5-1,2010,88.14768692,1000,16.45259132,453.195856,16
1791,CL:C-100-3:5-1,2011,88.14768692,1000,16.45259132,453.195856,17
1792,CL:C-100-3:5-1,2012,88.14768692,1000,16.45259132,453.195856,18
1793,CL:C-100-3:5-1,2014,88.14768692,1000,16.45259132,94.28380442,14.08465742
1794,CL:C-100-3:5-1,1993,88.14768692,1000,520.4648522,1000,102.5066681
1795,CL:C-100-3:5-1,1994,88.14768692,1000,520.4648522,1000,102.5066681
1796,CL:C-100-3:5-1,1995,88.14768692,1000,520.4648522,453.195856,1
1797,CL:C-100-3:5-1,1996,88.14768692,1000,520.4648522,453.195856,2
1798,CL:C-100-3:5-1,1997,88.14768692,1000,520.4648522,453.195856,3
1799,CL:C-100-3:5-1,1998,88.14768692,1000,520.4648522,453.195856,4
1800,CL:C-100-3:5-1,1999,88.14768692,1000,520.4648522,453.195856,5
1821,CL:C-100-3:5-3,2000,277.5963117,1000,679.6926639,569.92024,102.5066681
1822,CL:C-100-3:5-3,2001,277.5963117,1000,679.6926639,569.92024,102.5066681
1823,CL:C-100-3:5-3,2002,277.5963117,1000,679.6926639,569.92024,102.5066681
1824,CL:C-100-3:5-3,2003,277.5963117,1000,679.6926639,569.92024,102.5066681
1825,CL:C-100-3:5-3,2005,277.5963117,1000,365.6537775,569.92024,102.5066681
1826,CL:C-100-3:5-3,2006,277.5963117,1000,365.6537775,569.92024,102.5066681
1827,CL:C-100-3:5-3,2007,277.5963117,1000,365.6537775,569.92024,102.5066681
1828,CL:C-100-3:5-3,2008,277.5963117,1000,365.6537775,569.92024,102.5066681
1829,CL:C-100-3:5-3,2009,277.5963117,1000,365.6537775,569.92024,102.5066681
1830,CL:C-100-3:5-3,2010,277.5963117,1000,365.6537775,569.92024,102.5066681
1831,CL:C-100-3:5-3,2011,277.5963117,1000,365.6537775,569.92024,102.5066681
1832,CL:C-100-3:5-3,2012,277.5963117,1000,365.6537775,569.92024,102.5066681
1833,CL:C-100-3:5-3,2014,277.5963117,1000,365.6537775,421.7008095,1
1834,CL:C-100-3:5-3,1993,277.5963117,1000,679.6926639,1000,102.5066681
1835,CL:C-100-3:5-3,1994,277.5963117,1000,679.6926639,1000,102.5066681
1836,CL:C-100-3:5-3,1995,277.5963117,1000,679.6926639,569.92024,102.5066681
